"","union","performance","framing","id","round","trial","overextraction","observer","overext_observed","report","punished","round_profit","group_id"
"1494",4,2,2,"1284422",10,0,45,NA,NA,NA,NA,1150,"422"
"1495",4,2,2,"1605422",10,0,10,NA,NA,NA,NA,620,"422"
"1496",4,2,2,"1926412",10,0,24,NA,NA,NA,NA,610,"412"
"1497",4,2,2,"2247422",10,0,50,NA,NA,NA,NA,1220,"422"
"1498",4,2,2,"2568412",10,0,50,NA,NA,NA,NA,1000,"412"
"1499",4,2,2,"2889422",10,0,0,NA,NA,NA,NA,470,"422"
"1500",4,2,2,"3210412",10,0,50,NA,NA,NA,NA,1000,"412"
"1501",4,2,2,"321422",11,0,0,0,NA,NA,0,450,"422"
"1502",4,2,2,"642412",11,0,0,-1,NA,NA,NA,500,"412"
"1503",4,2,2,"963412",11,0,0,1,0,0,NA,500,"412"
"1504",4,2,2,"1284422",11,0,50,-1,NA,NA,NA,1200,"422"
"1505",4,2,2,"1605422",11,0,50,0,NA,NA,0,1200,"422"
"1506",4,2,2,"1926412",11,0,0,0,NA,NA,0,500,"412"
"1507",4,2,2,"2247422",11,0,10,1,50,0,NA,850,"422"
"1508",4,2,2,"2568412",11,0,50,0,NA,NA,0,1250,"412"
"1509",4,2,2,"2889422",11,0,0,1,0,0,NA,450,"422"
"1510",4,2,2,"3210412",11,0,50,1,50,0,NA,1500,"412"
"1511",4,2,2,"321422",12,0,0,1,0,0,NA,900,"422"
"1512",4,2,2,"642412",12,0,0,1,50,0,NA,670,"412"
"1513",4,2,2,"963412",12,0,0,-1,NA,NA,NA,420,"412"
"1514",4,2,2,"1284422",12,0,0,0,NA,NA,0,900,"422"
"1515",4,2,2,"1605422",12,0,10,-1,NA,NA,NA,1050,"422"
"1516",4,2,2,"1926412",12,0,15,0,NA,NA,0,650,"412"
"1517",4,2,2,"2247422",12,0,10,1,0,0,NA,1050,"422"
"1518",4,2,2,"2568412",12,0,50,1,15,0,NA,1420,"412"
"1519",4,2,2,"2889422",12,0,0,0,NA,NA,0,900,"422"
"1520",4,2,2,"3210412",12,0,50,0,NA,NA,0,1170,"412"
"1521",4,2,2,"321422",13,0,0,0,NA,NA,0,500,"422"
"1522",4,2,2,"642412",13,0,0,1,50,1,NA,500,"412"
"1523",4,2,2,"963412",13,0,0,0,NA,NA,0,500,"412"
"1524",4,2,2,"1284422",13,0,50,-1,NA,NA,NA,1250,"422"
"1525",4,2,2,"1605422",13,0,50,1,0,0,NA,1250,"422"
"1526",4,2,2,"1926412",13,0,0,-1,NA,NA,NA,500,"412"
"1527",4,2,2,"2247422",13,0,0,1,0,0,NA,500,"422"
"1528",4,2,2,"2568412",13,0,50,1,0,0,NA,1250,"412"
"1529",4,2,2,"2889422",13,0,0,0,NA,NA,0,500,"422"
"1530",4,2,2,"3210412",13,0,50,0,NA,NA,1,0,"412"
"1531",4,2,2,"321422",14,0,0,-1,NA,NA,NA,670,"422"
"1532",4,2,2,"642412",14,0,0,1,50,0,NA,670,"412"
"1533",4,2,2,"963412",14,0,0,1,25,0,NA,670,"412"
"1534",4,2,2,"1284422",14,0,45,0,NA,NA,0,1350,"422"
"1535",4,2,2,"1605422",14,0,20,1,45,0,NA,1220,"422"
"1536",4,2,2,"1926412",14,0,25,0,NA,NA,0,800,"412"
"1537",4,2,2,"2247422",14,0,0,1,0,0,NA,670,"422"
"1538",4,2,2,"2568412",14,0,50,0,NA,NA,0,1170,"412"
"1539",4,2,2,"2889422",14,0,0,0,NA,NA,0,670,"422"
"1540",4,2,2,"3210412",14,0,40,-1,NA,NA,NA,1020,"412"
"1541",4,2,2,"321422",15,0,0,0,NA,NA,0,720,"422"
"1542",4,2,2,"642412",15,0,0,0,NA,NA,0,380,"412"
"1543",4,2,2,"963412",15,0,0,1,0,0,NA,380,"412"
"1544",4,2,2,"1284422",15,0,0,0,NA,NA,0,720,"422"
"1545",4,2,2,"1605422",15,0,45,1,0,0,NA,1400,"422"
"1546",4,2,2,"1926412",15,0,23,-1,NA,NA,NA,730,"412"
"1547",4,2,2,"2247422",15,0,10,1,0,0,NA,870,"422"
"1548",4,2,2,"2568412",15,0,50,0,NA,NA,0,1130,"412"
"1549",4,2,2,"2889422",15,0,0,-1,NA,NA,NA,720,"422"
"1550",4,2,2,"3210412",15,0,50,1,50,0,NA,1380,"412"
"1551",4,2,2,"321422",16,0,0,0,NA,NA,0,600,"422"
"1552",4,2,2,"642412",16,0,0,1,0,0,NA,360,"412"
"1553",4,2,2,"963412",16,0,0,0,NA,NA,0,360,"412"
"1554",4,2,2,"1284422",16,0,50,-1,NA,NA,NA,1350,"422"
"1555",4,2,2,"1605422",16,0,30,1,0,0,NA,1050,"422"
"1556",4,2,2,"1926412",16,0,37,-1,NA,NA,NA,920,"412"
"1557",4,2,2,"2247422",16,0,0,1,0,0,NA,600,"422"
"1558",4,2,2,"2568412",16,0,50,0,NA,NA,0,1110,"412"
"1559",4,2,2,"2889422",16,0,0,0,NA,NA,0,600,"422"
"1560",4,2,2,"3210412",16,0,40,1,50,0,NA,1210,"412"
"1561",4,2,2,"321422",17,0,0,1,50,0,NA,1000,"422"
"1562",4,2,2,"642412",17,0,0,-1,NA,NA,NA,360,"412"
"1563",4,2,2,"963412",17,0,0,0,NA,NA,0,360,"412"
"1564",4,2,2,"1284422",17,0,0,1,0,0,NA,750,"422"
"1565",4,2,2,"1605422",17,0,50,0,NA,NA,0,1500,"422"
"1566",4,2,2,"1926412",17,0,27,1,50,0,NA,1020,"412"
"1567",4,2,2,"2247422",17,0,0,0,NA,NA,0,750,"422"
"1568",4,2,2,"2568412",17,0,50,1,0,0,NA,1110,"412"
"1569",4,2,2,"2889422",17,0,0,-1,NA,NA,NA,750,"422"
"1570",4,2,2,"3210412",17,0,50,0,NA,NA,0,1110,"412"
"1571",4,2,2,"321422",18,0,0,1,45,0,NA,770,"422"
"1572",4,2,2,"642412",18,0,50,1,0,0,NA,800,"412"
"1573",4,2,2,"963412",18,0,0,0,NA,NA,0,50,"412"
"1574",4,2,2,"1284422",18,0,50,-1,NA,NA,NA,1270,"422"
"1575",4,2,2,"1605422",18,0,45,0,NA,NA,0,1200,"422"
"1576",4,2,2,"1926412",18,0,39,0,NA,NA,0,640,"412"
"1577",4,2,2,"2247422",18,0,0,0,NA,NA,0,520,"422"
"1578",4,2,2,"2568412",18,0,50,1,39,0,NA,1050,"412"
"1579",4,2,2,"2889422",18,0,0,1,0,0,NA,520,"422"
"1580",4,2,2,"3210412",18,0,50,-1,NA,NA,NA,800,"412"
"1581",4,2,2,"321422",19,0,0,0,NA,NA,0,770,"422"
"1582",4,2,2,"642412",19,0,50,0,NA,NA,0,830,"412"
"1583",4,2,2,"963412",19,0,0,0,NA,NA,0,80,"412"
"1584",4,2,2,"1284422",19,0,0,-1,NA,NA,NA,770,"422"
"1585",4,2,2,"1605422",19,0,45,1,0,0,NA,1450,"422"
"1586",4,2,2,"1926412",19,0,33,-1,NA,NA,NA,580,"412"
"1587",4,2,2,"2247422",19,0,0,0,NA,NA,0,770,"422"
"1588",4,2,2,"2568412",19,0,50,1,0,0,NA,830,"412"
"1589",4,2,2,"2889422",19,0,0,1,0,0,NA,770,"422"
"1590",4,2,2,"3210412",19,0,50,1,50,0,NA,1080,"412"
"1591",4,2,2,"321422",20,0,0,0,NA,NA,0,500,"422"
"1592",4,2,2,"642412",20,0,50,0,NA,NA,0,750,"412"
"1593",4,2,2,"963412",20,0,0,1,50,0,NA,250,"412"
"1594",4,2,2,"1284422",20,0,50,0,NA,NA,0,1250,"422"
"1595",4,2,2,"1605422",20,0,50,1,0,0,NA,1250,"422"
"1596",4,2,2,"1926412",20,0,49,0,NA,NA,0,740,"412"
"1597",4,2,2,"2247422",20,0,0,-1,NA,NA,NA,500,"422"
"1598",4,2,2,"2568412",20,0,50,-1,NA,NA,NA,750,"412"
"1599",4,2,2,"2889422",20,0,0,1,50,0,NA,750,"422"
"1600",4,2,2,"3210412",20,0,50,1,49,0,NA,1000,"412"
"1601",6,1,1,"321611",1,0,0,NA,NA,NA,NA,670,"611"
"1602",6,1,1,"642621",1,0,35,NA,NA,NA,NA,970,"621"
"1603",6,1,1,"963621",1,0,50,NA,NA,NA,NA,1200,"621"
"1604",6,1,1,"1284611",1,0,15,NA,NA,NA,NA,900,"611"
"1605",6,1,1,"1605621",1,0,0,NA,NA,NA,NA,450,"621"
"1606",6,1,1,"1926621",1,0,5,NA,NA,NA,NA,520,"621"
"1607",6,1,1,"2247611",1,0,45,NA,NA,NA,NA,1350,"611"
"1608",6,1,1,"2568611",1,0,0,NA,NA,NA,NA,670,"611"
"1609",6,1,1,"2889611",1,0,5,NA,NA,NA,NA,750,"611"
"1610",6,1,1,"3210621",1,0,20,NA,NA,NA,NA,750,"621"
"1611",6,1,1,"321611",2,0,47,NA,NA,NA,NA,990,"611"
"1612",6,1,1,"642621",2,0,15,NA,NA,NA,NA,770,"621"
"1613",6,1,1,"963621",2,0,50,NA,NA,NA,NA,1300,"621"
"1614",6,1,1,"1284611",2,0,20,NA,NA,NA,NA,590,"611"
"1615",6,1,1,"1605621",2,0,0,NA,NA,NA,NA,550,"621"
"1616",6,1,1,"1926621",2,0,20,NA,NA,NA,NA,850,"621"
"1617",6,1,1,"2247611",2,0,25,NA,NA,NA,NA,660,"611"
"1618",6,1,1,"2568611",2,0,50,NA,NA,NA,NA,1040,"611"
"1619",6,1,1,"2889611",2,0,0,NA,NA,NA,NA,290,"611"
"1620",6,1,1,"3210621",2,0,5,NA,NA,NA,NA,620,"621"
"1621",6,1,1,"321611",3,0,22,NA,NA,NA,NA,660,"611"
"1622",6,1,1,"642621",3,0,0,NA,NA,NA,NA,450,"621"
"1623",6,1,1,"963621",3,0,50,NA,NA,NA,NA,1200,"621"
"1624",6,1,1,"1284611",3,0,16,NA,NA,NA,NA,570,"611"
"1625",6,1,1,"1605621",3,0,0,NA,NA,NA,NA,450,"621"
"1626",6,1,1,"1926621",3,0,20,NA,NA,NA,NA,750,"621"
"1627",6,1,1,"2247611",3,0,45,NA,NA,NA,NA,1010,"611"
"1628",6,1,1,"2568611",3,0,0,NA,NA,NA,NA,330,"611"
"1629",6,1,1,"2889611",3,0,50,NA,NA,NA,NA,1080,"611"
"1630",6,1,1,"3210621",3,0,40,NA,NA,NA,NA,1050,"621"
"1631",6,1,1,"321611",4,0,45,NA,NA,NA,NA,1190,"611"
"1632",6,1,1,"642621",4,0,10,NA,NA,NA,NA,750,"621"
"1633",6,1,1,"963621",4,0,0,NA,NA,NA,NA,600,"621"
"1634",6,1,1,"1284611",4,0,17,NA,NA,NA,NA,770,"611"
"1635",6,1,1,"1605621",4,0,0,NA,NA,NA,NA,600,"621"
"1636",6,1,1,"1926621",4,0,30,NA,NA,NA,NA,1050,"621"
"1637",6,1,1,"2247611",4,0,35,NA,NA,NA,NA,1040,"611"
"1638",6,1,1,"2568611",4,0,0,NA,NA,NA,NA,510,"611"
"1639",6,1,1,"2889611",4,0,0,NA,NA,NA,NA,510,"611"
"1640",6,1,1,"3210621",4,0,40,NA,NA,NA,NA,1200,"621"
"1641",6,1,1,"321611",5,0,50,NA,NA,NA,NA,1270,"611"
"1642",6,1,1,"642621",5,0,23,NA,NA,NA,NA,580,"621"
"1643",6,1,1,"963621",5,0,50,NA,NA,NA,NA,980,"621"
"1644",6,1,1,"1284611",5,0,16,NA,NA,NA,NA,760,"611"
"1645",6,1,1,"1605621",5,0,20,NA,NA,NA,NA,530,"621"
"1646",6,1,1,"1926621",5,0,20,NA,NA,NA,NA,530,"621"
"1647",6,1,1,"2247611",5,0,30,NA,NA,NA,NA,970,"611"
"1648",6,1,1,"2568611",5,0,0,NA,NA,NA,NA,520,"611"
"1649",6,1,1,"2889611",5,0,0,NA,NA,NA,NA,520,"611"
"1650",6,1,1,"3210621",5,0,40,NA,NA,NA,NA,830,"621"
"1651",6,1,1,"321611",6,0,22,NA,NA,NA,NA,880,"611"
"1652",6,1,1,"642621",6,0,50,NA,NA,NA,NA,1050,"621"
"1653",6,1,1,"963621",6,0,50,NA,NA,NA,NA,1050,"621"
"1654",6,1,1,"1284611",6,0,16,NA,NA,NA,NA,790,"611"
"1655",6,1,1,"1605621",6,0,20,NA,NA,NA,NA,600,"621"
"1656",6,1,1,"1926621",6,0,20,NA,NA,NA,NA,600,"621"
"1657",6,1,1,"2247611",6,0,40,NA,NA,NA,NA,1150,"611"
"1658",6,1,1,"2568611",6,0,0,NA,NA,NA,NA,550,"611"
"1659",6,1,1,"2889611",6,0,12,NA,NA,NA,NA,730,"611"
"1660",6,1,1,"3210621",6,0,0,NA,NA,NA,NA,300,"621"
"1661",6,1,1,"321611",7,0,41,NA,NA,NA,NA,1090,"611"
"1662",6,1,1,"642621",7,0,50,NA,NA,NA,NA,950,"621"
"1663",6,1,1,"963621",7,0,50,NA,NA,NA,NA,950,"621"
"1664",6,1,1,"1284611",7,0,18,NA,NA,NA,NA,750,"611"
"1665",6,1,1,"1605621",7,0,0,NA,NA,NA,NA,200,"621"
"1666",6,1,1,"1926621",7,0,20,NA,NA,NA,NA,500,"621"
"1667",6,1,1,"2247611",7,0,35,NA,NA,NA,NA,1000,"611"
"1668",6,1,1,"2568611",7,0,0,NA,NA,NA,NA,480,"611"
"1669",6,1,1,"2889611",7,0,10,NA,NA,NA,NA,630,"611"
"1670",6,1,1,"3210621",7,0,40,NA,NA,NA,NA,800,"621"
"1671",6,1,1,"321611",8,0,7,NA,NA,NA,NA,640,"611"
"1672",6,1,1,"642621",8,0,50,NA,NA,NA,NA,900,"621"
"1673",6,1,1,"963621",8,0,50,NA,NA,NA,NA,900,"621"
"1674",6,1,1,"1284611",8,0,20,NA,NA,NA,NA,840,"611"
"1675",6,1,1,"1605621",8,0,50,NA,NA,NA,NA,900,"621"
"1676",6,1,1,"1926621",8,0,20,NA,NA,NA,NA,450,"621"
"1677",6,1,1,"2247611",8,0,35,NA,NA,NA,NA,1060,"611"
"1678",6,1,1,"2568611",8,0,0,NA,NA,NA,NA,540,"611"
"1679",6,1,1,"2889611",8,0,30,NA,NA,NA,NA,990,"611"
"1680",6,1,1,"3210621",8,0,0,NA,NA,NA,NA,150,"621"
"1681",6,1,1,"321611",9,0,36,NA,NA,NA,NA,680,"611"
"1682",6,1,1,"642621",9,0,50,NA,NA,NA,NA,570,"621"
"1683",6,1,1,"963621",9,0,50,NA,NA,NA,NA,570,"621"
"1684",6,1,1,"1284611",9,0,50,NA,NA,NA,NA,890,"611"
"1685",6,1,1,"1605621",9,0,50,NA,NA,NA,NA,570,"621"
"1686",6,1,1,"1926621",9,0,45,NA,NA,NA,NA,500,"621"
"1687",6,1,1,"2247611",9,0,35,NA,NA,NA,NA,670,"611"
"1688",6,1,1,"2568611",9,0,0,NA,NA,NA,NA,140,"611"
"1689",6,1,1,"2889611",9,0,50,NA,NA,NA,NA,890,"611"
"1690",6,1,1,"3210621",9,0,40,NA,NA,NA,NA,420,"621"
"1691",6,1,1,"321611",10,0,17,NA,NA,NA,NA,420,"611"
"1692",6,1,1,"642621",10,0,50,NA,NA,NA,NA,850,"621"
"1693",6,1,1,"963621",10,0,40,NA,NA,NA,NA,700,"621"
"1694",6,1,1,"1284611",10,0,50,NA,NA,NA,NA,910,"611"
"1695",6,1,1,"1605621",10,0,0,NA,NA,NA,NA,100,"621"
"1696",6,1,1,"1926621",10,0,50,NA,NA,NA,NA,850,"621"
"1697",6,1,1,"2247611",10,0,50,NA,NA,NA,NA,910,"611"
"1698",6,1,1,"2568611",10,0,0,NA,NA,NA,NA,160,"611"
"1699",6,1,1,"2889611",10,0,50,NA,NA,NA,NA,910,"611"
"1700",6,1,1,"3210621",10,0,40,NA,NA,NA,NA,700,"621"
"1701",6,1,1,"321611",11,0,35,0,NA,NA,1,0,"611"
"1702",6,1,1,"642621",11,0,35,-1,NA,NA,NA,1000,"621"
"1703",6,1,1,"963621",11,0,50,1,0,0,NA,1220,"621"
"1704",6,1,1,"1284611",11,0,20,1,35,1,NA,750,"611"
"1705",6,1,1,"1605621",11,0,0,1,20,0,NA,720,"621"
"1706",6,1,1,"1926621",11,0,20,0,NA,NA,0,770,"621"
"1707",6,1,1,"2247611",11,0,25,1,30,0,NA,1070,"611"
"1708",6,1,1,"2568611",11,0,0,-1,NA,NA,NA,450,"611"
"1709",6,1,1,"2889611",11,0,30,0,NA,NA,0,900,"611"
"1710",6,1,1,"3210621",11,0,0,0,NA,NA,0,470,"621"
"1711",6,1,1,"321611",12,0,11,1,35,1,NA,710,"611"
"1712",6,1,1,"642621",12,0,23,1,0,0,NA,880,"621"
"1713",6,1,1,"963621",12,0,50,0,NA,NA,1,0,"621"
"1714",6,1,1,"1284611",12,0,25,-1,NA,NA,NA,920,"611"
"1715",6,1,1,"1605621",12,0,0,0,NA,NA,0,530,"621"
"1716",6,1,1,"1926621",12,0,20,-1,NA,NA,NA,830,"621"
"1717",6,1,1,"2247611",12,0,35,0,NA,NA,1,0,"611"
"1718",6,1,1,"2568611",12,0,0,0,NA,NA,0,540,"611"
"1719",6,1,1,"2889611",12,0,20,1,0,0,NA,840,"611"
"1720",6,1,1,"3210621",12,0,0,1,50,1,NA,530,"621"
"1721",6,1,1,"321611",13,0,0,1,0,0,NA,620,"611"
"1722",6,1,1,"642621",13,0,45,1,20,1,NA,1150,"621"
"1723",6,1,1,"963621",13,0,40,-1,NA,NA,NA,1070,"621"
"1724",6,1,1,"1284611",13,0,26,0,NA,NA,0,1010,"611"
"1725",6,1,1,"1605621",13,0,0,0,NA,NA,0,470,"621"
"1726",6,1,1,"1926621",13,0,20,0,NA,NA,1,0,"621"
"1727",6,1,1,"2247611",13,0,25,-1,NA,NA,NA,990,"611"
"1728",6,1,1,"2568611",13,0,0,0,NA,NA,0,620,"611"
"1729",6,1,1,"2889611",13,0,25,1,26,0,NA,1240,"611"
"1730",6,1,1,"3210621",13,0,0,1,0,0,NA,470,"621"
"1731",6,1,1,"321611",14,0,12,0,NA,NA,1,0,"611"
"1732",6,1,1,"642621",14,0,40,1,0,0,NA,1100,"621"
"1733",6,1,1,"963621",14,0,40,0,NA,NA,1,0,"621"
"1734",6,1,1,"1284611",14,0,42,0,NA,NA,1,0,"611"
"1735",6,1,1,"1605621",14,0,0,1,40,1,NA,500,"621"
"1736",6,1,1,"1926621",14,0,20,-1,NA,NA,NA,800,"621"
"1737",6,1,1,"2247611",14,0,25,1,42,1,NA,980,"611"
"1738",6,1,1,"2568611",14,0,0,1,12,1,NA,600,"611"
"1739",6,1,1,"2889611",14,0,0,-1,NA,NA,NA,600,"611"
"1740",6,1,1,"3210621",14,0,0,0,NA,NA,0,500,"621"
"1741",6,1,1,"321611",15,0,48,0,NA,NA,1,0,"611"
"1742",6,1,1,"642621",15,0,35,-1,NA,NA,NA,1000,"621"
"1743",6,1,1,"963621",15,0,50,0,NA,NA,1,0,"621"
"1744",6,1,1,"1284611",15,0,20,1,25,1,NA,710,"611"
"1745",6,1,1,"1605621",15,0,0,0,NA,NA,0,470,"621"
"1746",6,1,1,"1926621",15,0,20,1,50,1,NA,770,"621"
"1747",6,1,1,"2247611",15,0,25,1,48,1,NA,780,"611"
"1748",6,1,1,"2568611",15,0,0,-1,NA,NA,NA,410,"611"
"1749",6,1,1,"2889611",15,0,25,0,NA,NA,1,0,"611"
"1750",6,1,1,"3210621",15,0,0,1,0,0,NA,470,"621"
"1751",6,1,1,"321611",16,0,0,1,25,0,NA,1000,"611"
"1752",6,1,1,"642621",16,0,33,-1,NA,NA,NA,980,"621"
"1753",6,1,1,"963621",16,0,50,0,NA,NA,1,0,"621"
"1754",6,1,1,"1284611",16,0,25,0,NA,NA,0,1120,"611"
"1755",6,1,1,"1605621",16,0,0,1,20,1,NA,480,"621"
"1756",6,1,1,"1926621",16,0,20,0,NA,NA,1,0,"621"
"1757",6,1,1,"2247611",16,0,25,-1,NA,NA,NA,1120,"611"
"1758",6,1,1,"2568611",16,0,0,0,NA,NA,0,750,"611"
"1759",6,1,1,"2889611",16,0,0,1,0,0,NA,750,"611"
"1760",6,1,1,"3210621",16,0,0,1,50,1,NA,480,"621"
"1761",6,1,1,"321611",17,0,5,-1,NA,NA,NA,820,"611"
"1762",6,1,1,"642621",17,0,35,0,NA,NA,1,0,"621"
"1763",6,1,1,"963621",17,0,20,-1,NA,NA,NA,920,"621"
"1764",6,1,1,"1284611",17,0,20,1,25,1,NA,1050,"611"
"1765",6,1,1,"1605621",17,0,0,0,NA,NA,0,620,"621"
"1766",6,1,1,"1926621",17,0,20,1,35,1,NA,920,"621"
"1767",6,1,1,"2247611",17,0,25,0,NA,NA,1,0,"611"
"1768",6,1,1,"2568611",17,0,0,0,NA,NA,0,750,"611"
"1769",6,1,1,"2889611",17,0,0,1,0,0,NA,750,"611"
"1770",6,1,1,"3210621",17,0,0,1,0,0,NA,620,"621"
"1771",6,1,1,"321611",18,0,1,0,NA,NA,0,760,"611"
"1772",6,1,1,"642621",18,0,25,-1,NA,NA,NA,1100,"621"
"1773",6,1,1,"963621",18,0,10,0,NA,NA,1,0,"621"
"1774",6,1,1,"1284611",18,0,25,-1,NA,NA,NA,1120,"611"
"1775",6,1,1,"1605621",18,0,0,0,NA,NA,0,720,"621"
"1776",6,1,1,"1926621",18,0,20,1,0,0,NA,1020,"621"
"1777",6,1,1,"2247611",18,0,25,1,0,0,NA,1120,"611"
"1778",6,1,1,"2568611",18,0,0,0,NA,NA,0,740,"611"
"1779",6,1,1,"2889611",18,0,0,1,1,0,NA,990,"611"
"1780",6,1,1,"3210621",18,0,0,1,10,1,NA,720,"621"
"1781",6,1,1,"321611",19,0,0,1,0,0,NA,770,"611"
"1782",6,1,1,"642621",19,0,30,0,NA,NA,1,0,"621"
"1783",6,1,1,"963621",19,0,50,1,20,0,NA,1500,"621"
"1784",6,1,1,"1284611",19,0,20,-1,NA,NA,NA,1070,"611"
"1785",6,1,1,"1605621",19,0,0,-1,NA,NA,NA,500,"621"
"1786",6,1,1,"1926621",19,0,20,0,NA,NA,0,800,"621"
"1787",6,1,1,"2247611",19,0,25,0,NA,NA,0,1150,"611"
"1788",6,1,1,"2568611",19,0,0,0,NA,NA,0,770,"611"
"1789",6,1,1,"2889611",19,0,0,1,25,0,NA,1020,"611"
"1790",6,1,1,"3210621",19,0,0,1,30,1,NA,500,"621"
"1791",6,1,1,"321611",20,0,0,1,25,1,NA,770,"611"
"1792",6,1,1,"642621",20,0,35,1,20,1,NA,1000,"621"
"1793",6,1,1,"963621",20,0,50,1,0,0,NA,1220,"621"
"1794",6,1,1,"1284611",20,0,20,0,NA,NA,1,0,"611"
"1795",6,1,1,"1605621",20,0,0,-1,NA,NA,NA,470,"621"
"1796",6,1,1,"1926621",20,0,20,0,NA,NA,1,0,"621"
"1797",6,1,1,"2247611",20,0,25,0,NA,NA,1,0,"611"
"1798",6,1,1,"2568611",20,0,0,1,20,1,NA,770,"611"
"1799",6,1,1,"2889611",20,0,0,-1,NA,NA,NA,770,"611"
"1800",6,1,1,"3210621",20,0,0,0,NA,NA,0,470,"621"
"1801",6,1,2,"321622",1,0,50,NA,NA,NA,NA,870,"622"
"1802",6,1,2,"642622",1,0,45,NA,NA,NA,NA,800,"622"
"1803",6,1,2,"963612",1,0,15,NA,NA,NA,NA,220,"612"
"1804",6,1,2,"1284612",1,0,50,NA,NA,NA,NA,750,"612"
"1805",6,1,2,"1605622",1,0,50,NA,NA,NA,NA,870,"622"
"1806",6,1,2,"1926622",1,0,30,NA,NA,NA,NA,570,"622"
"1807",6,1,2,"2247612",1,0,45,NA,NA,NA,NA,670,"612"
"1808",6,1,2,"2568622",1,0,0,NA,NA,NA,NA,120,"622"
"1809",6,1,2,"2889612",1,0,50,NA,NA,NA,NA,750,"612"
"1810",6,1,2,"3210612",1,0,40,NA,NA,NA,NA,600,"612"
"1811",6,1,2,"321622",2,0,50,NA,NA,NA,NA,700,"622"
"1812",6,1,2,"642622",2,0,50,NA,NA,NA,NA,700,"622"
"1813",6,1,2,"963612",2,0,25,NA,NA,NA,NA,440,"612"
"1814",6,1,2,"1284612",2,0,50,NA,NA,NA,NA,810,"612"
"1815",6,1,2,"1605622",2,0,45,NA,NA,NA,NA,620,"622"
"1816",6,1,2,"1926622",2,0,40,NA,NA,NA,NA,550,"622"
"1817",6,1,2,"2247612",2,0,39,NA,NA,NA,NA,650,"612"
"1818",6,1,2,"2568622",2,0,25,NA,NA,NA,NA,320,"622"
"1819",6,1,2,"2889612",2,0,50,NA,NA,NA,NA,810,"612"
"1820",6,1,2,"3210612",2,0,23,NA,NA,NA,NA,410,"612"
"1821",6,1,2,"321622",3,0,30,NA,NA,NA,NA,600,"622"
"1822",6,1,2,"642622",3,0,50,NA,NA,NA,NA,900,"622"
"1823",6,1,2,"963612",3,0,35,NA,NA,NA,NA,550,"612"
"1824",6,1,2,"1284612",3,0,50,NA,NA,NA,NA,780,"612"
"1825",6,1,2,"1605622",3,0,50,NA,NA,NA,NA,900,"622"
"1826",6,1,2,"1926622",3,0,40,NA,NA,NA,NA,750,"622"
"1827",6,1,2,"2247612",3,0,50,NA,NA,NA,NA,780,"612"
"1828",6,1,2,"2568622",3,0,0,NA,NA,NA,NA,150,"622"
"1829",6,1,2,"2889612",3,0,40,NA,NA,NA,NA,630,"612"
"1830",6,1,2,"3210612",3,0,19,NA,NA,NA,NA,310,"612"
"1831",6,1,2,"321622",4,0,50,NA,NA,NA,NA,650,"622"
"1832",6,1,2,"642622",4,0,50,NA,NA,NA,NA,650,"622"
"1833",6,1,2,"963612",4,0,50,NA,NA,NA,NA,700,"612"
"1834",6,1,2,"1284612",4,0,25,NA,NA,NA,NA,320,"612"
"1835",6,1,2,"1605622",4,0,50,NA,NA,NA,NA,650,"622"
"1836",6,1,2,"1926622",4,0,40,NA,NA,NA,NA,500,"622"
"1837",6,1,2,"2247612",4,0,45,NA,NA,NA,NA,620,"612"
"1838",6,1,2,"2568622",4,0,30,NA,NA,NA,NA,350,"622"
"1839",6,1,2,"2889612",4,0,50,NA,NA,NA,NA,700,"612"
"1840",6,1,2,"3210612",4,0,40,NA,NA,NA,NA,550,"612"
"1841",6,1,2,"321622",5,0,50,NA,NA,NA,NA,670,"622"
"1842",6,1,2,"642622",5,0,50,NA,NA,NA,NA,670,"622"
"1843",6,1,2,"963612",5,0,36,NA,NA,NA,NA,490,"612"
"1844",6,1,2,"1284612",5,0,45,NA,NA,NA,NA,620,"612"
"1845",6,1,2,"1605622",5,0,50,NA,NA,NA,NA,670,"622"
"1846",6,1,2,"1926622",5,0,45,NA,NA,NA,NA,600,"622"
"1847",6,1,2,"2247612",5,0,49,NA,NA,NA,NA,680,"612"
"1848",6,1,2,"2568622",5,0,20,NA,NA,NA,NA,220,"622"
"1849",6,1,2,"2889612",5,0,40,NA,NA,NA,NA,550,"612"
"1850",6,1,2,"3210612",5,0,40,NA,NA,NA,NA,550,"612"
"1851",6,1,2,"321622",6,0,30,NA,NA,NA,NA,570,"622"
"1852",6,1,2,"642622",6,0,50,NA,NA,NA,NA,870,"622"
"1853",6,1,2,"963612",6,0,45,NA,NA,NA,NA,740,"612"
"1854",6,1,2,"1284612",6,0,0,NA,NA,NA,NA,70,"612"
"1855",6,1,2,"1605622",6,0,50,NA,NA,NA,NA,870,"622"
"1856",6,1,2,"1926622",6,0,45,NA,NA,NA,NA,800,"622"
"1857",6,1,2,"2247612",6,0,49,NA,NA,NA,NA,800,"612"
"1858",6,1,2,"2568622",6,0,0,NA,NA,NA,NA,120,"622"
"1859",6,1,2,"2889612",6,0,50,NA,NA,NA,NA,820,"612"
"1860",6,1,2,"3210612",6,0,42,NA,NA,NA,NA,700,"612"
"1861",6,1,2,"321622",7,0,50,NA,NA,NA,NA,550,"622"
